time,seconds_elapsed,z,y,x
1788861424797763600,0.050763671875,9.652808514809609,1.7189849156744776,-0.19689689266066998
1788861424807769600,0.06076953125,9.653569562309979,1.724480590481311,-0.07172316938552539
1788861424817776400,0.0707763671875,9.652404025661944,1.7311624063327908,0.06750041885764803
1788861424827782700,0.08078271484375,9.648427523246406,1.744014435251802,0.19142310089208184
1788861424837789400,0.09078955078125,9.641601476618646,1.768676728951931,0.2858172120640054
1788861424847795500,0.10079541015625,9.631872694286704,1.8085095576465129,0.3559626883706078
1788861424857801500,0.110801513671875,9.619825113618374,1.8606816434323787,0.40891043470408767
1788861424867808500,0.12080859375,9.606523733496665,1.9194836687520145,0.44796420531757175
1788861424877814500,0.130814453125,9.592734277597069,1.980153533770144,0.4783564940370619
1788861424887821300,0.1408212890625,9.578663666668534,2.0379225627802313,0.5161956646963953
1788861424897827600,0.15082763671875,9.563268529137968,2.09184236901626,0.5817879712106659
1788861424907833600,0.16083349609375,9.54571533679068,2.142591290131211,0.6774999600481242
1788861424917840400,0.17084033203125,9.526766890692711,2.188344156524539,0.7888237613741308
1788861424927846400,0.180846435546875,9.508056345003842,2.228569491668045,0.8948360853537917
1788861424937853700,0.190853759765625,9.490639346256852,2.267608247375488,0.9778040722239763
1788861424947859500,0.200859375,9.474045938852429,2.309652468509227,1.0384317055355756
1788861424957866500,0.210866455078125,9.45735140916109,2.3516683403313157,1.094780857810378
1788861424967872500,0.22087255859375,9.440644604510068,2.3869408753730355,1.1606566939737648
1788861424977878500,0.23087841796875,9.423777056339382,2.413030571527779,1.2410070456914604
1788861424987885600,0.240885498046875,9.402929498621821,2.434460751438886,1.3522932914860546
1788861424997891300,0.250891357421875,9.374613504719733,2.4569451165780425,1.5001424043938516
1788861425007898600,0.260898681640625,9.338151613762975,2.483557813693583,1.6736923602692781
1788861425017904600,0.270904541015625,9.297551892349123,2.512700029286742,1.8472272647060453
1788861425027911400,0.280911376953125,9.257604497364163,2.5400661751180884,2.0037989055126904
1788861425037917700,0.290917724609375,9.222097130653262,2.5604858628123996,2.137104675413668
1788861425047923500,0.30092333984375,9.191101103886961,2.5708111497327684,2.2549900272123513
1788861425057930500,0.310930419921875,9.162557146447897,2.572872758437693,2.3660630686476827
1788861425067936500,0.3209365234375,9.132919548553227,2.572652393685281,2.478229019886255
1788861425077943600,0.330943603515625,9.10212459731698,2.570227796886861,2.591455586093664
1788861425087949600,0.340949462890625,9.071225601184368,2.557932086676359,2.709286431226134
1788861425097956400,0.350956298828125,9.03490867165625,2.5260353116780516,2.8565637355953455
1788861425107962600,0.360962646484375,8.9850027772367,2.4701880445107816,3.0558596887543796
1788861425117968600,0.37096875,8.912672285041213,2.4045620183899996,3.3094919199958444
1788861425127975400,0.380975341796875,8.81629163969457,2.357063185112178,3.5899361703172326
1788861425137981400,0.3909814453125,8.701493878647685,2.343825225615501,3.8679280590504406
1788861425147988500,0.400988525390625,8.57182646524906,2.362682194037735,4.136654399049282
1788861425157994500,0.410994384765625,8.427042731261253,2.3970253392748533,4.405632667982578
1788861425168000500,0.42100048828125,8.267398112750053,2.424538930752873,4.68424210409224
1788861425178007600,0.431007568359375,8.08211577963531,2.433332478061318,4.99286323210597
1788861425188013600,0.441013671875,7.848363137862086,2.422636896523833,5.357649899455905
1788861425198020400,0.451020263671875,7.539186714053153,2.403538374430686,5.792586207830905
1788861425208026400,0.4610263671875,7.131434765201806,2.3970132104456425,6.290258666104078
1788861425218033700,0.47103369140625,6.617351854875683,2.4196491128847,6.821022662118077
1788861425228039400,0.481039306640625,6.018837680193782,2.4688453977301714,7.338172558799386
1788861425238045400,0.49104541015625,5.37864066503644,2.5133298516228795,7.805369214788079
1788861425248052500,0.501052490234375,4.738146128237247,2.520221364702284,8.20785286784768
1788861425258058500,0.51105859375,4.118630666580796,2.4712290779963135,8.549871238550542
1788861425268065500,0.5210654296875,3.4987229907363653,2.3579328075535595,8.852652992886304
1788861425278071300,0.5310712890625,2.8522216147378083,2.1754779529497026,9.12701996912062
1788861425288078600,0.54107861328125,2.2120034106619655,1.9262464408852158,9.35772257567346
1788861425298084600,0.551084716796875,1.6485731165818869,1.6204725189961493,9.530302079081535
1788861425308090400,0.56109033203125,1.1807159508578478,1.2717210406459867,9.65189139996469
1788861425318097700,0.57109765625,0.7714142883464694,0.9006997897554189,9.734683080419897
1788861425328103400,0.581103515625,0.36049054105859246,0.5245231288630515,9.785974291718006
1788861425338110500,0.5911103515625,-0.11326950116683729,0.14242864049533382,9.804961316260695
1788861425348116500,0.601116455078125,-0.679394249362126,-0.2455656830333173,9.780005154180525
1788861425358123500,0.61112353515625,-1.286001641063392,-0.6317607568539678,9.701415601590275
1788861425368129500,0.621129638671875,-1.8593243836045263,-1.0127947946496307,9.575361702513694
1788861425378135600,0.631135498046875,-2.347033374007046,-1.3740481733068823,9.421986081269383
1788861425388142600,0.641142578125,-2.731437765018642,-1.7056341434530913,9.262854088455438
1788861425398148600,0.651148681640625,-3.020024989785254,-2.019215378092229,9.108929601156712
1788861425408155400,0.6611552734375,-3.238021259500086,-2.3435407095856964,8.955077594572305
1788861425418161700,0.67116162109375,-3.423106024216115,-2.7043308546453715,8.782898488658667
1788861425428168400,0.68116845703125,-3.607025544545054,-3.1160683660015462,8.570289172679185
1788861425438174500,0.691174560546875,-3.764264855480194,-3.5708103218257423,8.32165811072588
