time,seconds_elapsed,z,y,x
1789031151656502300,0.037502197265625,8.964811053079366,3.7864609051972624,-1.2104783441759646
1789031151666508500,0.047508544921875,8.98065510342121,3.755607794032991,-1.1889587324157356
1789031151676515300,0.057515380859375,8.998266163435577,3.7170027535676953,-1.1770653193958103
1789031151686522400,0.0675224609375,9.018774113935232,3.669822776980698,-1.1681187734827398
1789031151696529400,0.077529296875,9.038565440598129,3.6217791693016883,-1.1650885389413683
1789031151706536200,0.0875361328125,9.055119100514053,3.5790728309974074,-1.1685215090647338
1789031151716542200,0.097542236328125,9.069466190296412,3.5437811528638004,-1.164809064412862
1789031151726549500,0.107549560546875,9.083910310712456,3.514336739453673,-1.1412244829468428
1789031151736556300,0.117556396484375,9.100598995184898,3.485334516853094,-1.0963244339905678
1789031151746563300,0.127563232421875,9.121011084094643,3.451191716493666,-1.0328672032762318
1789031151756570400,0.1375703125,9.144930888864398,3.4079762596234677,-0.9624568654883653
1789031151766576400,0.147576416015625,9.170515411975979,3.3543691725984215,-0.9056691756658255
1789031151776583400,0.15758349609375,9.197230984944104,3.2880896510049697,-0.8773755397260189
1789031151786590500,0.167590576171875,9.225178730055688,3.2085961353123187,-0.878275265044719
1789031151796597200,0.17759716796875,9.253085558634996,3.120822574791312,-0.9007013971906155
1789031151806604300,0.187604248046875,9.280812938994169,3.028653701920807,-0.929597309872508
1789031151816610300,0.1976103515625,9.308288390418886,2.937024635015428,-0.9487048920549451
1789031151826617300,0.207617431640625,9.333734966364503,2.8485642612740394,-0.968225438952446
1789031151836624400,0.217624267578125,9.359328841826319,2.762095938132703,-0.9716870506484061
1789031151846631200,0.227631103515625,9.386996016430855,2.67867998829931,-0.937745545014739
1789031151856637200,0.23763720703125,9.41391617206037,2.6043533538505432,-0.8751616630688309
1789031151866644500,0.24764453125,9.437487601783872,2.5423735752776264,-0.8003400847099721
1789031151876651300,0.2576513671875,9.45742681248486,2.491508188176155,-0.7210089930374175
1789031151886658300,0.267658203125,9.474638059526681,2.446483343796432,-0.6452437040876596
1789031151896665300,0.277665283203125,9.489310143479704,2.4034074415273965,-0.5890718811411411
1789031151906671400,0.28767138671875,9.500905304205418,2.3651138050988316,-0.5562527306009084
1789031151916678400,0.297678466796875,9.508225271829962,2.3403964202106,-0.5353316692557185
1789031151926685400,0.307685546875,9.511035068553685,2.331935027465969,-0.5221785750309005
1789031151936692200,0.317692138671875,9.509860764077306,2.340301873794943,-0.5058853196168318
1789031151946699300,0.32769921875,9.505313768297434,2.367635286400467,-0.4622777581565082
1789031151956705300,0.337705322265625,9.497302311277389,2.415795213935524,-0.36820195568613706
1789031151966712300,0.34771240234375,9.484681314635276,2.482032211561501,-0.22521290482906622
1789031151976719400,0.35771923828125,9.46630453094542,2.560460436110198,-0.05921829623663798
1789031151986726400,0.367726318359375,9.443072123917936,2.643591431522369,0.10099990264512598
1789031151996732200,0.377732177734375,9.417529101860522,2.725051571112871,0.23372677667960523
1789031152006739500,0.387739501953125,9.39267289302349,2.8011732722848652,0.31860187581274657
1789031152016746200,0.397746337890625,9.370157694354653,2.871835246746242,0.350844249378331
1789031152026753500,0.40775341796875,9.35061946566999,2.9365310062795875,0.33627624685429036
1789031152036760300,0.41776025390625,9.335556921094655,2.988974602483213,0.2894749673865735
1789031152046766300,0.427766357421875,9.326539501902461,3.0224688758060334,0.2252156995743513
1789031152056773400,0.4377734375,9.325455798318982,3.029703503234684,0.16479290465246885
1789031152066780400,0.447780517578125,9.333372562792897,3.006689707393944,0.13547380725559777
1789031152076787200,0.457787109375,9.348894541573523,2.957352552773058,0.15040548285972327
1789031152086794500,0.46779443359375,9.366080069652199,2.899097932203114,0.2053330413661897
1789031152096800300,0.47780029296875,9.377703871950507,2.854419709303975,0.2852125607017428
1789031152106807300,0.487807373046875,9.380376306030154,2.835385630749166,0.37352216432821006
1789031152116814300,0.497814453125,9.374760804235935,2.842427658215165,0.45260088867489245
1789031152126821400,0.5078212890625,9.364486662980914,2.8672347672134637,0.5057098534520715
1789031152136827100,0.5178271484375,9.354740929514168,2.8948721312016246,0.5281259756606071
1789031152146834400,0.52783447265625,9.350091057881713,2.9089228683859107,0.5332410901846364
1789031152156841200,0.53784130859375,9.35102980003655,2.9056600671976804,0.5345725945167243
1789031152166848500,0.5478486328125,9.35414062553346,2.8946777776733037,0.5396986322935671
1789031152176855300,0.557855224609375,9.354625194180011,2.88813873129338,0.5657080662863329
1789031152186861300,0.567861328125,9.348521032086014,2.8970512288063763,0.6185705089565366
1789031152196868400,0.577868408203125,9.333412310281396,2.9261954902261493,0.7036890979893505
1789031152206875400,0.58787548828125,9.309188554129005,2.968547900526225,0.8349355972729623
1789031152216882200,0.597882080078125,9.28390856692195,3.0037703128159046,0.9781581463586538
1789031152226889500,0.607889404296875,9.266030380403995,3.008530366824567,1.1224124496448784
1789031152236895200,0.617895263671875,9.252394069239497,2.968755698058009,1.3229057228296994
1789031152246902300,0.62790234375,9.232647750762105,2.89493701313138,1.5962265510119498
1789031152256909300,0.637909423828125,9.2030744502753,2.808423389543593,1.893824034577608
1789031152266916400,0.647916259765625,9.170601921215653,2.726765389293432,2.1529503331907094
1789031152276923400,0.65792333984375,9.139169256597757,2.664030700699985,2.355611378868669
1789031152286929400,0.667929443359375,9.108621558120847,2.628187233902514,2.5091893908172844
1789031152296936200,0.677936279296875,9.075558661952615,2.620637549175322,2.633795429173112
1789031152306943500,0.687943603515625,9.035847998332978,2.636310919125378,2.752036608672142
1789031152316950300,0.6979501953125,8.98293240070343,2.6668457581207154,2.8922733468800783
1789031152326957300,0.707957275390625,8.91223038649261,2.7007056498855353,3.073876699221134
1789031152336963300,0.71796337890625,8.826413805258273,2.723300635792315,3.2936963849708434
1789031152346970400,0.727970458984375,8.729006154951453,2.721753990872204,3.544981176303327
1789031152356977200,0.73797705078125,8.624031284260749,2.6840263177633283,3.820009539055824
1789031152366984400,0.747984375,8.511706635329126,2.6060189489752053,4.114596588759124
1789031152376990200,0.757990234375,8.379245791819692,2.4945912488833066,4.44248151243031
1789031152386997200,0.767997314453125,8.204564932218194,2.3597201293617487,4.825682957392931
1789031152397004300,0.77800439453125,7.9729966487467285,2.2041521126396955,5.267202151289582
1789031152407011300,0.78801123046875,7.678979800146818,2.023915518607199,5.753904887259006
1789031152417018400,0.798018310546875,7.334156893417239,1.8148589266732333,6.251944425278902
1789031152427024400,0.8080244140625,6.975854911911487,1.5818712779231368,6.708615595600008
1789031152437031200,0.81803125,6.6416206192135805,1.3372548584386705,7.0902049291908735
1789031152447038500,0.82803857421875,6.3098296280145645,1.0859351419232786,7.428133984753489
1789031152457045000,0.838044921875,5.920239358797669,0.8182448669739067,7.775064092895388
1789031152467052000,0.848052001953125,5.434786330628395,0.5227407389583065,8.146179378744959
1789031152477058000,0.85805810546875,4.844276306442916,0.20198921083100138,8.52423469299078
1789031152487065000,0.868065185546875,4.197195961512625,-0.12946261154152452,8.862120493933558
1789031152497071900,0.87807177734375,3.583739653764665,-0.45237058705035593,9.11715791579783
1789031152507079200,0.8880791015625,3.048205374608934,-0.760371354676038,9.289815160617232
1789031152517086000,0.8980859375,2.5795056205809113,-1.0773547259088605,9.39977892563641
1789031152527092000,0.908092041015625,2.177552275005728,-1.4317436986893415,9.45403366291523
1789031152537099000,0.91809912109375,1.8548497224085032,-1.8394753354050217,9.452313999515772
1789031152547106000,0.92810595703125,1.6031204021789132,-2.2925362062744794,9.3991844668746
1789031152557112800,0.93811279296875,1.3882751438409089,-2.7600135789006948,9.30727716754973
1789031152567119000,0.948119140625,1.1929304125256837,-3.18754662528187,9.19710998891294
1789031152577126100,0.958126220703125,1.0411045049414038,-3.519123096947372,9.094078653505443
1789031152587133000,0.9681328125,0.9576048954125493,-3.738499130582809,9.015375703668594
1789031152597140000,0.978139892578125,0.9576895049560814,-3.8771220038533207,8.956624824014305
1789031152607147000,0.98814697265625,1.0079081916518509,-3.9774055018573997,8.90700592984259
1789031152617153000,0.998153076171875,1.08248931231834,-4.056467348134517,8.86248815820217
1789031152627160000,1.00816015625,1.1301750464703888,-4.126211623229086,8.824253996875882
1789031152637167000,1.0181669921875,1.074623255118355,-4.175361438584328,8.808059233400225
1789031152647174100,1.028174072265625,0.9998436162050813,-4.218668957652151,8.796222665134072
1789031152657181000,1.038180908203125,1.0547147318165748,-4.27124670162946,8.764383757802843
1789031152667187000,1.04818701171875,1.2172669814027846,-4.355788732883334,8.701479850122332
1789031152677194200,1.0581943359375,1.325716980858147,-4.425740220987796,8.650184547170996
1789031152687201000,1.068200927734375,1.383378457840532,-4.4528357331842185,8.62721985116899
1789031152697207800,1.078207763671875,1.2721635237164794,-4.43216879273057,8.65493320300281
1789031152707215000,1.088215087890625,1.042216046379879,-4.362142193563282,8.721002296715975
1789031152717221000,1.09822119140625,0.9215234551407396,-4.281995182397961,8.774148780491947
1789031152727228000,1.108227783203125,0.8351881837945431,-4.267973963569104,8.789609384474158
1789031152737235000,1.11823486328125,0.6973718776665627,-4.3036388589292764,8.78423178308904
1789031152747242000,1.128241943359375,0.6826358616318553,-4.341452164494991,8.766764515459537
1789031152757249000,1.1382490234375,0.8345143031209706,-4.366520262517035,8.741137322250008
1789031152767255000,1.148255126953125,0.89286697723791,-4.354050072522461,8.741591495758295
1789031152777262000,1.158261962890625,0.9030950873941183,-4.305597591781616,8.764510014531016
1789031152787269000,1.16826904296875,0.9053157591182738,-4.253424629212915,8.78971927458942
1789031152797276000,1.17827587890625,0.9112372581217437,-4.223444793751836,8.803553154152631
1789031152807282000,1.188281982421875,0.9145655988268554,-4.207297084288299,8.810937419185041
1789031152817289200,1.198289306640625,0.8692873642079532,-4.20364089986831,8.81726369959712
1789031152827296000,1.2082958984375,0.7660756307322532,-4.216813392913341,8.82054462096393
1789031152837303000,1.218302978515625,0.6451191278599202,-4.227469811484218,8.825118504750728
1789031152847310000,1.22831005859375,0.5254975633857771,-4.23641708804965,8.828760660645365
1789031152857316000,1.238316162109375,0.40876722684111444,-4.257895052625239,8.824603540965914
1789031152867323000,1.248322998046875,0.29875324773835016,-4.2981911149173975,8.809466177588702
1789031152877330200,1.258330078125,0.20494093677606431,-4.355324037981033,8.784050581303239
1789031152887337000,1.2683369140625,0.1254293100379873,-4.423363554984331,8.751486282306908
