time,seconds_elapsed,z,y,x
1788861596030579000,0.041578857421875,10.217405222320556,3.584718435668945,-2.044049667358398
1788861596040584700,0.051584716796875,10.081384640502929,3.3080385063171387,-1.9553145683288573
1788861596050590700,0.0615908203125,9.78629928588867,3.4147301177978515,-1.8124106567382812
1788861596060598000,0.071597900390625,10.199299072265624,3.328688495635986,-1.3284826461791992
1788861596070603800,0.081603759765625,10.557830770874023,3.0719103675842283,-0.4773439559936523
1788861596080609800,0.09160986328125,10.670807161712645,2.771438059234619,0.11911153259277343
1788861596090616800,0.101616943359375,10.970082369232177,2.3294085777282714,0.2998737579345703
1788861596100622800,0.111622802734375,11.33804123687744,2.0171148986816405,0.07167641220092773
1788861596110628900,0.12162890625,11.579406691741942,2.1734861946105957,-0.3124433166503906
1788861596120635000,0.131634765625,11.981333295440674,2.3460183517456055,-0.7972691528320313
1788861596130642000,0.141641845703125,11.915043836975096,2.4444798950195312,-1.1568483146667479
1788861596140648000,0.15164794921875,10.884040747070312,2.5541642585754394,-1.2496236289978027
1788861596150654000,0.161654052734375,9.553612812042235,2.6683377502441403,-0.9846154327392578
1788861596160661000,0.171660888671875,8.547000651550292,2.9888614974975583,-0.4025251541137695
1788861596170667000,0.1816669921875,8.016984259033203,3.3535283378601073,0.16011223602294922
1788861596180672800,0.1916728515625,8.131606663513184,3.6391865234374996,0.2193687271118164
1788861596190679800,0.2016796875,8.221089950561524,3.953275853729248,0.1500865165710449
1788861596200686000,0.21168603515625,8.092102336120606,4.1566333572387695,0.031872809600830075
1788861596210691800,0.22169189453125,8.194753732299803,4.327968413543701,-0.40626609420776366
1788861596220697900,0.23169775390625,8.170362802886963,4.3534068061828615,-0.7190086860656738
1788861596230705000,0.241704833984375,7.992294054412842,4.136581918334961,-1.0181342559814452
1788861596240711000,0.2517109375,8.027608528900146,4.2506057723999024,-1.7690157516479492
1788861596250717000,0.261717041015625,8.440309040069579,4.876988781738281,-2.21523508605957
1788861596260723700,0.2717236328125,8.586953891754149,5.015852478027344,-2.1404162841796874
1788861596270729700,0.281729736328125,8.649801685333252,4.5690345932006835,-1.4130278923034667
1788861596280736000,0.291736083984375,8.894309529876708,3.8892309593200682,-0.37544074783325193
1788861596290742000,0.301741943359375,9.305663302612304,3.489698557281494,-0.10654197387695312
1788861596300748800,0.311748779296875,9.645340663146973,3.437475033569336,-0.02498947982788086
